"SALK_Line","endolocus","endo.area","tdna.area","area.ratio","littleN","failedN","ratiocat"
"SALK_090754C","PetC",1328.58,2173.375,1.64343988888262,3,0,"1.5 -> Inf"
"SALK_090784C","PetC",1124.6775,1373.7385,1.22099529959814,2,0,"0.5 -> 1.5"
"SALK_090806C","PetC",1470.299,2889.981,2.11663002382852,2,0,"1.5 -> Inf"
"SALK_090816C","PetC",527.703,1667.2135,3.4331987759164,2,0,"1.5 -> Inf"
"SALK_090878C","PetC",1155.7635,3032.627,3.17654359194457,2,0,"1.5 -> Inf"
"SALK_090921C","PetC",537.349,1417.592,2.92145128564141,2,0,"1.5 -> Inf"
"SALK_090938C","PetC",2692.6985,2283.885,1.10644111808087,3,5,"0.5 -> 1.5"
"SALK_090956C","PetC",572.117,1239.945,2.16368640509863,2,0,"1.5 -> Inf"
"SALK_090962C","PetC",2102.799,1355.178,0.653906171131903,2,0,"0.5 -> 1.5"
"SALK_090983C","PetC",1377.713,2390.4205,1.73399533509155,2,0,"1.5 -> Inf"
"SALK_091066C","PetC",1087.617,3463.274,3.2417933861796,2,0,"1.5 -> Inf"
"SALK_091100C","PetC",1277.435,1450.314,1.13533291322063,1,1,"0.5 -> 1.5"
"SALK_091133C","PetC",677.213,313.385,0.462756916952274,1,11,"0 -> 0.5"
"SALK_091138C","PetC",481.971,199.021,0.412931483429501,1,0,"0 -> 0.5"
"SALK_091143C","PetC",447.556,881.849,1.9703657195971,1,1,"1.5 -> Inf"
"SALK_091175C","PetC",1421.841,8091.69,5.69099498467128,1,0,"1.5 -> Inf"
"SALK_091390C","PetC",400.435,1617.971,4.04053341990585,1,0,"1.5 -> Inf"
"SALK_091420C","PetC",3984.2045,6367.033,1.68209718525207,2,8,"1.5 -> Inf"
"SALK_091532C","PetC",1391.0165,5710.654,5.38321491706368,2,2,"1.5 -> Inf"
"SALK_091620C","PetC",NA,NA,NA,0,2,NA
"SALK_091887C","PetC",1122.4205,223.7885,0.204835307913467,2,1,"0 -> 0.5"
"SALK_091909C","PetC",2036.385,1178.263,0.578605224454118,1,1,"0.5 -> 1.5"
"SALK_092097C","PetC",1733.79,4505.508,4.85113710426292,2,0,"1.5 -> Inf"
"SALK_092571C","PetC",2102.435,450.192,0.214128855351057,1,1,"0 -> 0.5"
"SALK_092654C","PetC",1739.325,3294.2015,2.63857011998533,4,0,"1.5 -> Inf"
"SALK_092796C","PetC",989.885,2109.9205,2.17564785425226,2,0,"1.5 -> Inf"
"SALK_092817C","PetC",439.1425,2480.92,7.30644305048187,2,0,"1.5 -> Inf"
"SALK_092818C","PetC",900.2385,1623.2135,1.87723313157046,2,0,"1.5 -> Inf"
"SALK_092820C","PetC",1229.3845,1384.592,1.17098047485878,2,0,"0.5 -> 1.5"
"SALK_092843C","PetC",646.824,1848.213,2.99839309743162,2,0,"1.5 -> Inf"
"SALK_092870C","PetC",793.9705,570.703,0.751995451283466,2,0,"0.5 -> 1.5"
"SALK_092896C","PetC",737.0315,1358.445,1.85044585304322,2,0,"1.5 -> Inf"
"SALK_092897C","PetC",2113.4265,10825.811,7.42613922864939,2,0,"1.5 -> Inf"
"SALK_092916C","PetC",756.0315,1732.1275,2.29307407086226,2,0,"1.5 -> Inf"
"SALK_092966C","PetC",951.885,1884.006,2.00040032283559,2,0,"1.5 -> Inf"
"SALK_093014C","PetC",523.496,504.0815,0.951001758367741,2,0,"0.5 -> 1.5"
"SALK_093020C","PetC",777.678,2093.3595,2.74740752185583,2,0,"1.5 -> Inf"
"SALK_093023C","PetC",2948.4965,4233.97675,1.48526066261827,4,0,"0.5 -> 1.5"
"SALK_093360C","PetC",NA,NA,NA,0,10,NA
"SALK_093390C","PetC",1625.092,1251.617,0.561154239818146,2,3,"0.5 -> 1.5"
"SALK_093478C","PetC",839.435,1714.092,2.04195917492123,1,4,"1.5 -> Inf"
"SALK_093499C","PetC",3444.3555,4048.9515,1.14957029901179,2,0,"0.5 -> 1.5"
"SALK_093613C","PetC",NA,NA,NA,0,8,NA
"SALK_093738C","PetC",1168.678,1227.263,1.05012929138736,1,2,"0.5 -> 1.5"
"SALK_093876C","PetC",318.8495,1392.5065,3.69596564758016,2,2,"1.5 -> Inf"
"SALK_093923C","PetC",NA,NA,NA,0,1,NA
"SALK_093946C","PetC",1404.15466666667,2835.78133333333,1.93415917611069,6,2,"1.5 -> Inf"
"SALK_093993C","PetC",453.8792,2864.7246,17.6079921081436,5,2,"1.5 -> Inf"
"SALK_094246C","PetC",1249.678,2385.799,1.90913099214358,1,0,"1.5 -> Inf"
"SALK_094332C","PetC",1045.941,5623.058,5.38522702899773,2,5,"1.5 -> Inf"
"SALK_094400C","PetC",NA,NA,NA,0,3,NA
"SALK_094441C","PetC",1080.142,2106.263,1.94998713132162,1,0,"1.5 -> Inf"
"SALK_094496C","PetC",NA,NA,NA,0,2,NA
"SALK_094623C","PetC",6290.305,10177.9785,3.55540506419213,2,1,"1.5 -> Inf"
"SALK_094808C","PetC",63.485,910.506,14.3420650547373,1,1,"1.5 -> Inf"
"SALK_094844C","PetC",2771.31942857143,2887.69633333333,1.69206750436046,7,8,"1.5 -> Inf"
"SALK_094864C","PetC",5182.22975,8163.14175,2.29119603766538,4,9,"1.5 -> Inf"
"SALK_094866C","PetC",856.3845,539.7635,0.597865783670399,2,0,"0.5 -> 1.5"
"SALK_094931C","PetC",2322.799,1547.9705,0.659188109297737,2,0,"0.5 -> 1.5"
"SALK_094986C","PetC",1406.299,910.824,0.642917609795905,2,0,"0.5 -> 1.5"
"SALK_094988C","PetC",1292.027,6018.3005,4.99447192578356,2,0,"1.5 -> Inf"
"SALK_095011C","PetC",NA,NA,NA,0,2,NA
"SALK_095022C","PetC",1006.117,2613.1275,2.5936209071322,2,0,"1.5 -> Inf"
"SALK_095074C","PetC",766.056,1784.153,2.33515852795879,2,0,"1.5 -> Inf"
"SALK_095092C","PetC",1494.638,3205.648,2.17984848938338,2,0,"1.5 -> Inf"
"SALK_095148C","PetC",909.6775,2909.895,3.3934079043555,2,0,"1.5 -> Inf"
"SALK_095165C","PetC",1075.7385,1374.4455,1.28144946641349,2,0,"0.5 -> 1.5"
"SALK_095168C","PetC",1792.481,2185.7385,1.20993826307524,2,0,"0.5 -> 1.5"
"SALK_095299C","PetC",1098.406,8183.083,7.44996203589565,1,7,"1.5 -> Inf"
"SALK_095484C","PetC",3010.608,NA,NA,7,1,NA
"SALK_095643C","PetC",1018.58,3488.797,5.36099699591308,3,4,"1.5 -> Inf"
"SALK_095775C","PetC",2138.502,3654.866,1.6452902136233,2,1,"1.5 -> Inf"
"SALK_096156C","PetC",2970.406,2029.749,0.68332376112895,1,0,"0.5 -> 1.5"
"SALK_096606C","PetC",1134.0315,3021.274,2.72065850593244,2,6,"1.5 -> Inf"
"SALK_097021C","PetC",838.849,1900.263,2.26532188749107,1,2,"1.5 -> Inf"
"SALK_097221C","PetC",NA,NA,NA,0,1,NA
"SALK_097285C","PetC",218.263,35.657,0.1633671304802,1,1,"0 -> 0.5"
"SALK_097431C","PetC",2691.213,NA,NA,1,1,NA
"SALK_097435C","PetC",1028.113,1275.891,1.2410026913384,2,0,"0.5 -> 1.5"
"SALK_097464C","PetC",715.0315,1277.7135,1.76121747601015,2,0,"1.5 -> Inf"
"SALK_097501C","PetC",769.9705,2430.1275,3.27796750128596,2,0,"1.5 -> Inf"
"SALK_097514C","PetC",2132.1525,1571.885,0.736526892241212,2,0,"0.5 -> 1.5"
"SALK_097526C","PetC",1557.092,2753.8345,1.81432868244661,2,0,"1.5 -> Inf"
"SALK_097544C","PetC",1425.592,1788.4455,1.26686680637148,2,0,"0.5 -> 1.5"
"SALK_097554C","PetC",2089.799,1791.385,0.863048197851347,2,1,"0.5 -> 1.5"
"SALK_097604C","PetC",1540.885,2804.774,1.85971481493886,2,0,"1.5 -> Inf"
"SALK_097608C","PetC",1624.85633333333,2650.937,1.62018038901525,3,0,"1.5 -> Inf"
"SALK_097636C","PetC",7133.9725,8299.5075,1.12028706246699,2,0,"0.5 -> 1.5"
"SALK_09763C","PetC",1976.59316666667,3789.28366666667,2.50034179359209,6,2,"1.5 -> Inf"
"SALK_097668C","PetC",1183.8245,2602.8595,2.2889609931352,2,0,"1.5 -> Inf"
"SALK_097767C","PetC",2160.34866666667,3383.867,1.52498735415373,3,0,"1.5 -> Inf"
"SALK_097868C","PetC",1609.07233333333,1526.449,3.74614973886991,3,2,"1.5 -> Inf"
"SALK_097878C","PetC",477.435,874.556,1.83178024233665,1,1,"1.5 -> Inf"
"SALK_097889C","PetC",2013.628,NA,NA,5,0,NA
"SALK_097914C","PetC",1192.531,1927.6525,1.61861839523541,2,0,"1.5 -> Inf"
"SALK_097945C","PetC",2942.27475,NA,NA,4,1,NA
"SALK_097983C","PetC",1156.506,1681.799,1.4542068955976,1,0,"0.5 -> 1.5"
"SALK_098016C","PetC",NA,NA,NA,0,7,NA
"SALK_098185C","PetC",262.021,1782.971,6.80468741055106,1,0,"1.5 -> Inf"
"SALK_098300C","PetC",1968.14633333333,989.117,0.590946303434283,3,2,"0.5 -> 1.5"
"SALK_098302C","PetC",1862.91616666667,2878.10633333333,1.43098496517673,6,1,"0.5 -> 1.5"
"SALK_098383C","PetC",3127.934,3186.941,1.28359890523107,3,0,"0.5 -> 1.5"
"SALK_098429C","PetC",NA,NA,NA,0,2,NA
"SALK_098505C","PetC",2163.6085,6118.089,2.96003754346544,2,0,"1.5 -> Inf"
"SALK_098513C","PetC",2146.13233333333,1121.10866666667,0.517442698687829,3,0,"0.5 -> 1.5"
"SALK_098531C","PetC",1607.177,1542.89766666667,1.41095865295111,3,0,"0.5 -> 1.5"
"SALK_098702C","PetC",1785.34157142857,470.213,0.726241280365527,7,2,"0.5 -> 1.5"
"SALK_098706C","PetC",1700.6275,2140.0415,1.25824628902974,2,0,"0.5 -> 1.5"
"SALK_098909C","PetC",710.092,990.092,1.39431510283175,1,0,"0.5 -> 1.5"
"SALK_099356C","PetC",3442.76966666667,1780.951,0.480340839614038,3,1,"0 -> 0.5"
"SALK_099500C","PetC",1325.6375,4359.148,3.03566264869107,2,0,"1.5 -> Inf"
"SALK_099843C","PetC",3387.957,2848.507,0.908323668363703,4,16,"0.5 -> 1.5"
"SALK_099847C","PetC",2994.041,2095.01366666667,0.794342377917574,3,2,"0.5 -> 1.5"
"SALK_100042C","PetC",NA,NA,NA,0,2,NA
"SALK_100047C","PetC",2490.96466666667,5321.174,2.09455914554244,3,0,"1.5 -> Inf"
"SALK_100085C","PetC",1205.6775,2509.3595,2.09835432401685,2,0,"1.5 -> Inf"
"SALK_100089C","PetC",864.4705,1852.36,2.16644803488511,2,0,"1.5 -> Inf"
"SALK_100114C","PetC",2494.98166666667,1787.26333333333,0.88210199235332,7,1,"0.5 -> 1.5"
"SALK_100118C","PetC",1831.3245,2243.092,1.21911848744515,2,0,"0.5 -> 1.5"
"SALK_100150C","PetC",1280.592,1308.178,1.04673023621132,2,0,"0.5 -> 1.5"
"SALK_100183C","PetC",1683.42033333333,3061.97116666667,2.03290820949915,6,0,"1.5 -> Inf"
"SALK_100275C","PetC",1851.7385,1747.506,0.935184863928421,2,0,"0.5 -> 1.5"
"SALK_100294C","PetC",923.5315,576.263,0.624478134040754,2,0,"0.5 -> 1.5"
"SALK_100384C","PetC",992.9705,2518.274,2.54993030560578,2,0,"1.5 -> Inf"
"SALK_100410C","PetC",994.91,1760.3595,1.79237618819353,2,0,"1.5 -> Inf"
"SALK_100446C","PetC",702.9705,1601.5665,2.26901408187923,2,0,"1.5 -> Inf"
"SALK_100540C","PetC",2808.0566,NA,NA,5,0,NA
"SALK_100697C","PetC",803.556,2072.2735,2.61881176686895,2,0,"1.5 -> Inf"
"SALK_100807C","PetC",1116.5315,1312.445,1.20359890151149,2,0,"0.5 -> 1.5"
"SALK_100993C","PetC",1768.51033333333,3810.734,2.79878281115462,4,9,"1.5 -> Inf"
"SALK_101126C","PetC",2760.48666666667,4973.736,1.58509740955602,3,0,"1.5 -> Inf"
"SALK_101474C","PetC",NA,NA,NA,0,8,NA
"SALK_101874C","PetC",755.00075,767.4705,0.672031970708399,4,0,"0.5 -> 1.5"
"SALK_101956C","PetC",1102.263,639.142,0.579845281933622,1,0,"0.5 -> 1.5"
"SALK_101961C","PetC",663.289,1665.0315,4.51687045840858,2,1,"1.5 -> Inf"
"SALK_102383C","PetC",2262.169,7139.2715,3.19267281472748,2,0,"1.5 -> Inf"
"SALK_102422C","PetC",1766.299,4095.5165,2.32821519075615,2,1,"1.5 -> Inf"
"SALK_102440C","PetC",1660.471,2201.385,1.34069550697841,2,0,"0.5 -> 1.5"
"SALK_102656C","PetC",2104.05566666667,3510.44333333333,1.63837909865894,3,1,"1.5 -> Inf"
"SALK_102662C","PetC",1613.6525,1411.0315,0.869648867680074,2,0,"0.5 -> 1.5"
"SALK_102748C","PetC",1796.1525,1805.4455,1.00987523919644,2,0,"0.5 -> 1.5"
"SALK_102754C","PetC",1454.5315,2585.1525,1.77689171678358,2,0,"1.5 -> Inf"
"SALK_102759C","PetC",2696.108,6394.922,2.34737374406717,2,0,"1.5 -> Inf"
"SALK_102934C","PetC",1903.749,557.349,0.315837507837123,2,1,"0 -> 0.5"
"SALK_102978C","PetC",1242.4455,1648.7385,1.32685309641355,2,0,"0.5 -> 1.5"
"SALK_103071C","PetC",1387.799,2014.86,1.45153950827292,2,0,"0.5 -> 1.5"
"SALK_103127C","PetC",3219.694,4684.947,1.35525862042027,2,0,"0.5 -> 1.5"
"SALK_103139C","PetC",1852.7135,1395.3845,0.782503783842903,2,0,"0.5 -> 1.5"
"SALK_103148C","PetC",1097.4455,2091.067,1.92286934400985,2,0,"1.5 -> Inf"
"SALK_103166C","PetC",2157.067,1614.5915,0.733085471751425,2,0,"0.5 -> 1.5"
"SALK_103283C","PetC",1791.26766666667,4629.48366666667,2.53113213183758,3,0,"1.5 -> Inf"
"SALK_103323C","PetC",1199.117,2531.481,2.17638558286337,2,0,"1.5 -> Inf"
"SALK_103345C","PetC",840.085,3413.962,4.22303326566792,4,0,"1.5 -> Inf"
"SALK_103352C","PetC",2053.799,1779.385,0.866387119674321,1,1,"0.5 -> 1.5"
"SALK_103609C","PetC",612.556,588.849,0.961298232324881,1,4,"0.5 -> 1.5"
"SALK_103707C","PetC",4002.76725,3808.982,1.26311715296679,4,0,"0.5 -> 1.5"
"SALK_103724C","PetC",419.791333333333,2107.95766666667,3.87748522027703,3,3,"1.5 -> Inf"
"SALK_103881C","PetC",206.314,1964.092,9.51991624417151,1,0,"1.5 -> Inf"
"SALK_103884C","PetC",NA,NA,NA,0,1,NA
"SALK_103990C","PetC",NA,NA,NA,0,2,NA
"SALK_104042C","PetC",NA,NA,NA,0,10,NA
"SALK_104164C","PetC",1127.592,2651.8955,2.38397277317575,2,1,"1.5 -> Inf"
"SALK_104454C","PetC",4429.1105,3336.6915,0.662210196340647,4,0,"0.5 -> 1.5"
"SALK_104483C","PetC",NA,2123.627,NA,1,0,NA
"SALK_104586C","PetC",NA,NA,NA,0,3,NA
"SALK_104622C","PetC",2638.8805,2577.4665,0.959145845274019,2,0,"0.5 -> 1.5"
"SALK_104701C","PetC",2896.38571428571,1773.32333333333,0.654265450247722,7,2,"0.5 -> 1.5"
"SALK_104706C","PetC",1102.2025,2641.4205,2.41249525894191,2,2,"1.5 -> Inf"
"SALK_105495C","PetC",1490.2415,2224.71625,1.69076341702222,4,1,"1.5 -> Inf"
"SALK_105816C","PetC",1151.34885714286,3335.46171428571,3.4269220595713,7,6,"1.5 -> Inf"
"SALK_105880C","PetC",NA,NA,NA,0,12,NA
"SALK_105886C","PetC",573.263,1613.213,2.81408882136122,1,7,"1.5 -> Inf"
"SALK_105953C","PetC",2597.209,3917.098,1.48110276794247,2,2,"0.5 -> 1.5"
"SALK_106019C","PetC",952.5565,2914.067,3.18691031446258,2,0,"1.5 -> Inf"
"SALK_106028C","PetC",1454.91,2798.5665,1.98087103798213,2,0,"1.5 -> Inf"
"SALK_106042C","PetC",1631.3245,1985.885,1.21820865830238,2,0,"0.5 -> 1.5"
"SALK_106046C","PetC",1131.604,1665.238,1.03371955392066,3,4,"0.5 -> 1.5"
"SALK_106049C","PetC",1739.9455,1982.385,1.14191064225895,2,0,"0.5 -> 1.5"
"SALK_106067C","PetC",1622.79866666667,2534.806,1.78034686634233,3,0,"1.5 -> Inf"
"SALK_106153C","PetC",1237.9095,1341.0315,1.08087601576033,2,0,"0.5 -> 1.5"
"SALK_106162C","PetC",1192.299,2784.7735,2.54803858496687,2,0,"1.5 -> Inf"
"SALK_106258C","PetC",1250.25066666667,2704.029,2.23385208835939,3,0,"1.5 -> Inf"
"SALK_106364C","PetC",2615.213,2698.688,1.03064731544853,2,0,"0.5 -> 1.5"
"SALK_106466C","PetC",1925.895,693.617,0.35288382281027,2,0,"0 -> 0.5"
"SALK_106920C","PetC",5573.3862,3447.1638,0.571983276531791,5,2,"0.5 -> 1.5"
"SALK_106983C","PetC",1658.7838,4550.1706,2.46620865896808,5,2,"1.5 -> Inf"
"SALK_107193C","PetC",195.314,963.385,4.93249331845131,1,4,"1.5 -> Inf"
"SALK_107245C","PetC",5683.896,3117.42875,1.53932541442508,4,0,"1.5 -> Inf"
"SALK_107620C","PetC",1470.577,3552.083,3.96906946938402,2,1,"1.5 -> Inf"
"SALK_107689C","PetC",3654.17,4401.46966666667,2.34388513029654,3,1,"1.5 -> Inf"
"SALK_107704C","PetC",651.728,2038.263,3.12747495887855,1,0,"1.5 -> Inf"
"SALK_107712C","PetC",1969.688,2190.274,1.0503029041775,2,2,"0.5 -> 1.5"
"SALK_107729C","PetC",1156.556,2585.971,2.23592372526709,1,0,"1.5 -> Inf"
"SALK_107750C","PetC",2609.82,3006.9665,1.14449138648298,2,4,"0.5 -> 1.5"
"SALK_107827C","PetC",NA,NA,NA,0,2,NA
"SALK_107859C","PetC",1704.007125,2537.184125,1.97467137427791,8,2,"1.5 -> Inf"
"SALK_107968C","PetC",1384.2,3072.6056,7.32250636797065,6,2,"1.5 -> Inf"
"SALK_108185C","PetC",1660.45566666667,2943.84366666667,1.87442248409598,3,0,"1.5 -> Inf"
"SALK_108221C","PetC",1392.148,4579.033,3.28895053341289,2,1,"1.5 -> Inf"
"SALK_108266C","PetC",240.632,1733.82533333333,17.63660866747,3,3,"1.5 -> Inf"
"SALK_108314C","PetC",625.2635,1123.9455,1.78336601079438,2,0,"1.5 -> Inf"
"SALK_108337C","PetC",837.531,2651.92,3.38067747935844,2,0,"1.5 -> Inf"
"SALK_108447C","PetC",599.506,1392.456,2.32267233355463,1,0,"1.5 -> Inf"
"SALK_108492C","PetC",222.021,1738.799,7.83168709266241,1,0,"1.5 -> Inf"
"SALK_108494C","PetC",1796.067,1621.006,0.907924877355951,2,0,"0.5 -> 1.5"
"SALK_108495C","PetC",1620.385,1619.6525,0.995998629415062,2,0,"0.5 -> 1.5"
"SALK_108536C","PetC",1053.7635,2462.213,2.58069315081632,2,0,"1.5 -> Inf"
"SALK_108561C","PetC",2735.5652,NA,NA,5,1,NA
"SALK_108566C","PetC",1190.9095,2227.592,2.06969750425703,2,0,"1.5 -> Inf"
"SALK_108611C","PetC",872.642,2901.213,3.98503093685277,2,0,"1.5 -> Inf"
"SALK_108620C","PetC",309.044666666667,5689.04033333333,22.6558500889773,3,3,"1.5 -> Inf"
"SALK_108641C","PetC",1023.4095,1351.617,1.31402423594221,2,0,"0.5 -> 1.5"
"SALK_108895C","PetC",916.349,2904.213,3.60111413724351,2,0,"1.5 -> Inf"
"SALK_109121C","PetC",702.0565,2566.3845,3.64110566453745,2,0,"1.5 -> Inf"
"SALK_109171C","PetC",459.7155,982.5285,2.06117041352615,2,7,"1.5 -> Inf"
"SALK_109449C","PetC",3506.6222,2008.931,1.12555136682137,5,0,"0.5 -> 1.5"
"SALK_109635C","PetC",2114.9455,1409.7385,0.664090044130701,2,3,"0.5 -> 1.5"
"SALK_109745C","PetC",465.728,2299.9455,5.09554584904986,2,0,"1.5 -> Inf"
"SALK_110031C","PetC",444.5815,1484.092,3.33904030840548,2,0,"1.5 -> Inf"
"SALK_110081C","PetC",2125.092,691.021,0.325172274894452,1,0,"0 -> 0.5"
"SALK_110299C","PetC",546.607,2485.799,4.54768965637103,1,2,"1.5 -> Inf"
"SALK_110320C","PetC",1049.971,1255.092,1.19535872895537,1,2,"0.5 -> 1.5"
"SALK_110440C","PetC",1263.82266666667,3030.965,2.92228710208739,3,0,"1.5 -> Inf"
"SALK_110563C","PetC",2206.1856,1409.9685,1.07750000327181,5,3,"0.5 -> 1.5"
"SALK_110587C","PetC",3224.68266666667,2354.355,1.50607477111092,3,0,"1.5 -> Inf"
"SALK_110617C","PetC",NA,NA,NA,0,7,NA
"SALK_110830C","PetC",782.885,4047.8195,5.14215073453063,2,0,"1.5 -> Inf"
"SALK_110899C","PetC",NA,NA,NA,0,1,NA
"SALK_111105C","PetC",463.021,2504.299,5.49842510645994,2,0,"1.5 -> Inf"
"SALK_111140C","PetC",380.667,2956.627,11.5360173429503,2,0,"1.5 -> Inf"
"SALK_111173C","PetC",4129.62666666667,NA,NA,6,0,NA
"SALK_111176C","PetC",1051.85633333333,433.906333333333,0.395355671953998,3,0,"0 -> 0.5"
"SALK_111184C","PetC",488.18475,2418.0334,6.6336550335904,5,0,"1.5 -> Inf"
"SALK_111188C","PetC",1119.031,773.41,0.690464442466668,2,0,"0.5 -> 1.5"
"SALK_111254C","PetC",1437.556,1819.971,1.26601746297188,1,2,"0.5 -> 1.5"
"SALK_111268C","PetC",1197.617,2402.799,2.05849183157955,2,0,"1.5 -> Inf"
"SALK_111270C","PetC",4063.1696,NA,NA,5,1,NA
"SALK_111271C","PetC",1492.385,1573.5315,1.04548332377446,2,0,"0.5 -> 1.5"
"SALK_111279C","PetC",1102.263,2144.263,1.94532792990421,1,3,"1.5 -> Inf"
"SALK_111281C","PetC",1106.0315,2509.006,2.31935798012292,2,0,"1.5 -> Inf"
"SALK_111350C","PetC",1432.3806,1476.8392,1.09659903600094,5,0,"0.5 -> 1.5"
"SALK_111501C","PetC",431.7635,3382.7235,12.5132488359719,2,1,"1.5 -> Inf"
"SALK_111625C","PetC",1209.0315,2360.0665,2.04372518034843,2,0,"1.5 -> Inf"
"SALK_111675C","PetC",3391.83666666667,3493.3095,1.20596612523246,3,2,"0.5 -> 1.5"
"SALK_111899C","PetC",NA,NA,NA,0,4,NA
"SALK_111964C","PetC",1257.263,2895.799,2.30325635925021,1,10,"1.5 -> Inf"
"SALK_112078C","PetC",522.3648,853.44,6.09874745916807,5,0,"1.5 -> Inf"
"SALK_112079C","PetC",21153.5592,2798.43233333333,1.41815559029198,7,8,"0.5 -> 1.5"
"SALK_112241C","PetC",NA,NA,NA,0,2,NA
"SALK_112329C","PetC",674.142,1860.2385,2.71263279014475,2,1,"1.5 -> Inf"
"SALK_113066C","PetC",324.263,2488.577,7.67456354872434,1,0,"1.5 -> Inf"
"SALK_113129C","PetC",NA,NA,NA,0,2,NA
"SALK_113194C","PetC",610.971,2254.92,3.69071527126492,1,0,"1.5 -> Inf"
"SALK_113246C","PetC",NA,NA,NA,0,2,NA
"SALK_113248C","PetC",NA,NA,NA,0,2,NA
"SALK_113292C","PetC",943.335,3877.406,4.11031711958106,1,0,"1.5 -> Inf"
"SALK_113353C","PetC",2798.6,5403.4022,2.02159207242627,5,4,"1.5 -> Inf"
"SALK_113403C","PetC",596.142,1320.556,2.2151702111242,1,4,"1.5 -> Inf"
"SALK_113460C","PetC",4379.505,6306.9975,1.72006977480341,4,0,"1.5 -> Inf"
"SALK_113488C","PetC",644.263,1129.728,1.75351991345149,1,1,"1.5 -> Inf"
"SALK_113544C","PetC",NA,NA,NA,0,2,NA
"SALK_113574C","PetC",1956.799,1800.385,0.920066394146767,1,1,"0.5 -> 1.5"
"SALK_113587C","PetC",5319.5846,3379.0266,0.581124126811757,5,2,"0.5 -> 1.5"
"SALK_113627C","PetC",794.6275,721.442,0.961673226198232,3,0,"0.5 -> 1.5"
"SALK_113752C","PetC",1593.885,2523.092,1.58317912350826,2,0,"1.5 -> Inf"
"SALK_113810C","PetC",1042.885,2731.713,2.99358435325639,2,0,"1.5 -> Inf"
"SALK_113836C","PetC",2491.550875,1350.784,0.649339293158824,8,0,"0.5 -> 1.5"
"SALK_113869C","PetC",1075.617,2415.885,2.26715858422466,2,0,"1.5 -> Inf"
"SALK_113934C","PetC",5156.6022,NA,NA,5,1,NA
"SALK_113937C","PetC",1381.178,2669.299,1.97575173933666,2,0,"1.5 -> Inf"
"SALK_113941C","PetC",697.849,802.849,1.15046234930479,1,0,"0.5 -> 1.5"
"SALK_113982C","PetC",1631.4455,1744.9455,1.06597611035267,2,1,"0.5 -> 1.5"
"SALK_113991C","PetC",792.856333333333,1463.03466666667,1.55514614111444,3,0,"1.5 -> Inf"
"SALK_114006C","PetC",473.8495,1448.2385,4.71775645646136,2,1,"1.5 -> Inf"
"SALK_114012C","PetC",874.5315,2491.0915,3.53445335108341,2,0,"1.5 -> Inf"
"SALK_114083C","PetC",4185.67866666667,NA,NA,6,0,NA
"SALK_114258C","PetC",1575.971,NA,NA,1,0,NA
"SALK_114463C","PetC",1881.9712,4002.2706,3.10822141982088,5,0,"1.5 -> Inf"
"SALK_114626C","PetC",2976.7554,1870.84633333333,39.8297003807562,5,2,"1.5 -> Inf"
"SALK_114641C","PetC",NA,NA,NA,0,4,NA
"SALK_114643C","PetC",NA,NA,NA,0,2,NA
"SALK_114667C","PetC",2278.441,2245.2135,0.991271787116328,2,0,"0.5 -> 1.5"
"SALK_115125C","PetC",5178.14066666667,1991.99133333333,0.317212519163957,3,10,"0 -> 0.5"
"SALK_115466C","PetC",1534.3095,3922.0875,2.62592100222327,2,0,"1.5 -> Inf"
"SALK_115812C","PetC",1725.42533333333,2899.60366666667,1.74363607620078,3,0,"1.5 -> Inf"
"SALK_116061C","PetC",3165.265,5677.008,1.7156217356969,2,0,"1.5 -> Inf"
"SALK_116202C","PetC",226.728,708.263,3.12384443033062,1,0,"1.5 -> Inf"
"SALK_116219C","PetC",NA,NA,NA,0,2,NA
"SALK_116231C","PetC",NA,NA,NA,0,1,NA
"SALK_116433C","PetC",NA,NA,NA,0,8,NA
"SALK_116524C","PetC",1442.117,1660.617,1.17296460402879,2,0,"0.5 -> 1.5"
"SALK_116541C","PetC",929.7635,2143.5315,2.32342056977335,2,0,"1.5 -> Inf"
"SALK_116581C","PetC",1225.763,2131.5315,1.76066346384081,2,0,"1.5 -> Inf"
"SALK_116587C","PetC",662.3245,2134.3595,3.40948450796285,2,0,"1.5 -> Inf"
"SALK_116625C","PetC",553.4095,2209.273,3.96336534567558,2,1,"1.5 -> Inf"
"SALK_116644C","PetC",487.703,1026.0315,2.86903271903978,2,0,"1.5 -> Inf"
"SALK_116646C","PetC",226.089,2350.68275,70.4246020216791,4,0,"1.5 -> Inf"
"SALK_116648C","PetC",1305.799,1089.9705,0.872703891438903,2,0,"0.5 -> 1.5"
"SALK_116784C","PetC",685.2635,2345.8595,5.2402434396891,2,0,"1.5 -> Inf"
"SALK_116848C","PetC",1746.991,3041.456,1.74096832782768,1,0,"1.5 -> Inf"
"SALK_116968C","PetC",544.324,2044.8,5.32316020088895,4,0,"1.5 -> Inf"
"SALK_116974C","PetC",735.0165,721.2235,1.00821322845073,2,1,"0.5 -> 1.5"
"SALK_118043C","PetC",4244.81066666667,2314.2096,1.09951700937044,6,20,"0.5 -> 1.5"
"SALK_118201C","PetC",2400.092,2174.385,0.90595902157084,1,1,"0.5 -> 1.5"
"SALK_118273C","PetC",233.607,2240.799,9.59217403588077,1,0,"1.5 -> Inf"
"SALK_118311C","PetC",1324.891,327.678,0.24732449688314,1,0,"0 -> 0.5"
